"Normal17, 93th Left d2",42,155,247,297,401,543,1019,1142,1240,1293,1397,1542
"Normal17, 93th Right d2",35,161,256,294,404,556,1019,1142,1249,1290,1397,1552
"Normal18, 197th Left d2",23,105,177,243,316,385,899,975,1047,1120,1196,1259
"Normal18, 197th Right d2",23,102,180,250,319,395,890,969,1044,1120,1192,1268
"Normal18, 33th Left d2",23,95,168,243,319,379,915,991,1069,1142,1205,1259
"Normal18, 33th Right d2",20,102,168,243,325,388,912,991,1066,1142,1208,1277
"Normal19, 103th Right d2",35,158,275,319,404,537,1044,1167,1296,1337,1419,1552
"Normal19, 111th Left d2",29,158,275,325,423,552,1038,1164,1284,1322,1426,1561
"Normal19, 111th Right d2",39,177,281,319,420,549,1047,1177,1284,1318,1413,1571
"Normal19, 119th Right d2",35,152,269,310,382,521,987,1104,1243,1274,1353,1486
"Normal19, 11th Left d2",29,105,187,234,297,385,877,959,1041,1101,1161,1224
"Normal19, 11th Right d2",29,111,196,243,300,382,877,965,1044,1101,1167,1240
"Normal19, 125th Right d2",35,161,269,319,401,524,1054,1161,1274,1318,1400,1536
"Normal19, 133th Right d2",39,152,272,310,376,518,1038,1158,1277,1315,1388,1523
"Normal19, 141th Right d2",29,158,272,313,392,524,1028,1145,1268,1303,1391,1520
"Normal19, 147th Right d2",35,149,272,306,376,515,1085,1205,1315,1359,1432,1558
"Normal19, 149th Right d2",45,165,281,319,401,543,1016,1142,1274,1318,1388,1536
"Normal19, 157th Right d2",39,158,266,313,385,530,991,1101,1233,1268,1347,1479
"Normal19, 163th Right d2",35,155,269,303,404,540,1063,1186,1293,1331,1413,1552
"Normal19, 165th Right d2",32,165,281,316,407,543,1025,1151,1271,1312,1391,1533
"Normal19, 179th Right d2",39,149,256,297,373,499,1085,1208,1303,1334,1419,1539
"Normal19, 181th Right d2",35,155,272,310,398,549,1041,1167,1274,1318,1407,1549
"Normal19, 189th Right d2",42,161,272,316,414,540,1057,1183,1290,1328,1416,1564
"Normal19, 191th Right d2",39,158,269,310,404,540,1006,1136,1259,1300,1372,1523
"Normal19, 197th Right d2",35,158,262,300,382,505,1085,1192,1290,1325,1416,1549
"Normal19, 199th Left d2",42,158,272,322,417,543,1044,1167,1268,1306,1410,1558
"Normal19, 199th Right d2",39,155,266,303,411,543,1047,1173,1293,1315,1407,1555
"Normal19, 201th Right d2",35,155,262,303,392,515,994,1114,1237,1281,1356,1482
"Normal19, 205th Right d2",32,143,250,288,357,445,1076,1186,1293,1334,1388,1511
"Normal19, 207th Right d2",39,161,262,319,404,549,1057,1186,1296,1331,1429,1571
"Normal19, 209th Right d2",35,155,269,316,404,546,994,1139,1259,1300,1375,1508
"Normal19, 217th Right d2",42,158,262,300,385,511,987,1114,1218,1249,1337,1463
"Normal19, 223th Right d2",35,161,272,300,401,537,1051,1180,1296,1328,1419,1549
"Normal19, 225th Right d2",39,152,266,297,382,502,984,1098,1221,1277,1359,1470
"Normal19, 231th Right d2",45,149,253,291,357,477,1069,1173,1284,1315,1382,1508
"Normal19, 233th Right d2",39,152,266,300,376,489,991,1110,1214,1262,1325,1457
"Normal19, 237th Right d2",48,152,272,316,382,515,1063,1167,1296,1325,1397,1536
"Normal19, 239th Left d2",35,149,256,303,382,515,1013,1120,1230,1277,1359,1467
"Normal19, 239th Right d2",45,158,259,297,385,502,1022,1148,1240,1274,1366,1492
"Normal19, 241th Right d2",35,143,256,303,357,486,1019,1136,1246,1284,1353,1460
"Normal19, 247th Right d2",42,155,259,294,379,505,994,1114,1221,1271,1353,1460
"Normal19, 25th Left d2",26,117,209,269,335,411,846,934,1028,1085,1155,1262
"Normal19, 25th Right d2",32,127,225,272,332,423,852,940,1032,1091,1155,1243
"Normal19, 263th Left d2",35,143,247,281,382,515,1025,1145,1255,1300,1382,1498
"Normal19, 263th Right d2",35,152,259,294,376,505,1032,1151,1252,1287,1382,1498
"Normal19, 271th Right d2",32,155,262,297,395,527,1047,1170,1271,1322,1407,1539
"Normal19, 279th Right d2",48,168,266,313,401,527,1032,1155,1262,1290,1397,1523
"Normal19, 287th Right d2",32,152,259,291,382,505,1028,1164,1262,1287,1382,1511
"Normal19, 295th Right d2",42,158,262,303,392,524,1069,1186,1300,1334,1413,1558
"Normal19, 297th Right d2",42,152,266,303,382,511,981,1104,1218,1277,1344,1463
"Normal19, 303th Right d2",35,155,259,297,360,502,1019,1142,1233,1277,1347,1479
"Normal19, 33th Left d2",32,120,206,256,322,417,909,1003,1091,1151,1227,1347
"Normal19, 33th Right d2",32,124,215,269,325,411,909,1003,1098,1164,1230,1315
"Normal19, 3th Left d2",32,133,228,288,354,448,921,1032,1126,1180,1259,1353
"Normal19, 3th Right d2",35,130,237,284,354,445,928,1035,1129,1186,1262,1347
"Normal19, 45th Right d2",42,152,284,325,395,524,1051,1161,1284,1318,1397,1527
"Normal19, 53th Left d2",32,133,278,325,404,537,1035,1145,1274,1312,1404,1545
"Normal19, 53th Right d2",42,161,281,319,404,533,1038,1164,1277,1318,1404,1533
"Normal19, 55th Left d2",29,117,234,281,344,452,915,1006,1120,1173,1246,1334
"Normal19, 55th Right d2",32,136,240,275,332,452,918,1016,1126,1183,1237,1344
"Normal19, 61th Right d2",35,155,284,325,395,527,1044,1164,1274,1318,1394,1520
"Normal19, 81th Right d2",32,143,269,316,379,505,1063,1186,1306,1347,1423,1549
"Normal19, 83th Left d2",32,117,231,272,351,470,918,1016,1129,1177,1255,1363
"Normal19, 83th Right d2",32,133,243,281,347,467,921,1032,1136,1189,1249,1359
"Normal19, 89th Left d2",32,139,272,310,385,533,1044,1151,1268,1315,1400,1523
"Normal19, 89th Right d2",35,155,275,316,382,511,1041,1151,1287,1325,1394,1523
"Normal19, 97th Right d2",35,146,266,303,379,499,984,1101,1218,1268,1328,1448
"Normal23, 373th Right d2",45,193,325,392,486,638,1035,1173,1322,1391,1486,1634
"Normal25, 103th Left d2",42,143,231,275,347,461,1013,1126,1205,1259,1359,1463
"Normal25, 131th Left d2",39,158,247,294,404,549,1028,1151,1233,1290,1407,1530
"Normal25, 151th Left d2",39,158,247,313,420,562,1013,1151,1246,1303,1416,1542
"Normal25, 155th Left d2",35,149,247,288,404,543,1016,1142,1237,1284,1416,1539
"Normal25, 159th Left d2",29,168,266,310,436,571,1051,1192,1271,1328,1445,1580
"Normal25, 161th Left d2",39,165,262,319,445,597,1041,1180,1287,1363,1470,1602
"Normal25, 163th Left d2",29,165,266,329,445,590,1003,1145,1243,1306,1423,1558
"Normal25, 165th Left d2",32,155,250,316,411,543,1047,1177,1268,1315,1419,1545
"Normal25, 167th Left d2",32,149,247,291,382,543,1006,1129,1230,1281,1382,1511
"Normal25, 169th Left d2",29,155,253,297,398,524,1016,1142,1233,1284,1391,1498
"Normal25, 171th Left d2",39,152,259,303,395,527,1028,1161,1227,1287,1391,1527
"Normal25, 177th Left d2",32,158,228,281,404,533,1003,1136,1237,1303,1407,1586
"Normal25, 179th Left d2",29,155,247,306,404,546,1035,1151,1237,1284,1400,1542
"Normal25, 181th Left d2",35,152,234,278,392,533,997,1114,1218,1262,1372,1504
"Normal25, 185th Left d2",39,146,234,284,401,533,1028,1158,1218,1281,1385,1514
"Normal25, 191th Left d2",35,146,225,272,385,505,1016,1142,1230,1277,1378,1533
"Normal25, 191th Right d2",35,127,221,272,351,480,1010,1120,1224,1281,1378,1479
"Normal25, 195th Left d2",39,146,225,272,376,521,1013,1136,1221,1271,1382,1520
"Normal25, 195th Right d2",26,124,225,272,363,477,1006,1114,1208,1268,1382,1482
"Normal25, 199th Left d2",32,139,215,266,392,524,1006,1123,1196,1252,1366,1492
"Normal25, 205th Left d2",32,136,231,275,382,505,1006,1129,1218,1268,1382,1498
"Normal25, 213th Left d2",29,143,228,269,379,480,1010,1126,1211,1259,1372,1486
"Normal25, 217th Left d2",23,152,228,275,382,483,1000,1136,1214,1255,1375,1495
"Normal25, 221th Left d2",39,155,243,281,401,527,1013,1145,1230,1277,1391,1498
"Normal25, 227th Left d2",29,143,221,278,370,492,1013,1132,1224,1274,1378,1476
"Normal25, 235th Right d2",26,133,231,288,392,496,994,1095,1192,1243,1356,1451
"Normal25, 241th Left d2",32,149,243,281,385,505,1013,1129,1224,1271,1382,1527
"Normal25, 245th Left d2",23,139,212,266,357,474,1000,1123,1202,1243,1344,1479
"Normal25, 249th Left d2",32,133,218,259,357,480,1019,1132,1205,1255,1363,1473
"Normal25, 253th Left d2",35,146,225,281,357,486,1022,1129,1214,1259,1359,1489
"Normal25, 257th Left d2",29,149,231,278,379,492,1000,1123,1211,1262,1366,1476
"Normal25, 257th Right d2",32,136,228,272,357,483,1016,1101,1205,1252,1350,1451
"Normal25, 271th Left d2",39,139,234,275,373,492,997,1107,1196,1243,1359,1476
"Normal25, 289th Left d2",35,161,253,294,366,480,1016,1142,1240,1277,1372,1479
"Normal25, 289th Right d2",32,133,240,281,363,477,1019,1117,1214,1271,1366,1486
"Normal25, 297th Left d2",42,158,247,288,417,527,1041,1161,1246,1293,1391,1533
"Normal25, 301th Left d2",45,149,253,303,404,521,1085,1205,1296,1341,1441,1568
"Normal25, 307th Left d2",35,168,243,291,385,521,1006,1126,1221,1281,1378,1504
"Normal25, 311th Left d2",39,155,250,300,401,524,1054,1173,1262,1306,1404,1520
"Normal25, 313th Left d2",35,155,247,303,395,543,1041,1158,1246,1303,1404,1549
"Normal25, 325th Left d2",32,149,256,300,401,549,1016,1132,1224,1265,1388,1514
"Normal25, 329th Left d2",35,158,256,300,420,559,1073,1199,1287,1334,1451,1568
"Normal25, 331th Left d2",42,155,247,291,395,533,1016,1139,1243,1303,1410,1552
"Normal25, 335th Left d2",35,158,250,297,414,537,1016,1139,1230,1274,1375,1508
"Normal25, 341th Left d2",42,165,250,288,373,508,1022,1142,1237,1287,1385,1511
"Normal25, 341th Right d2",39,146,237,278,370,480,1019,1123,1227,1277,1378,1489
"Normal25, 345th Right d2",35,139,253,300,398,537,1010,1126,1230,1277,1385,1508
"Normal25, 65th Left d2",42,133,228,278,388,492,1006,1110,1199,1262,1366,1454
"Normal26, 125th Left d2",39,155,275,316,426,549,1025,1142,1262,1306,1413,1555
"Normal26, 155th Left d2",48,155,278,322,426,552,1019,1145,1262,1303,1410,1539
"Normal26, 211th Left d2",48,155,272,319,433,562,1032,1145,1255,1306,1423,1552
"Normal26, 243th Left d2",39,155,272,313,426,552,1016,1129,1252,1293,1400,1539
"Normal26, 249th Left d2",39,146,272,319,411,552,1035,1151,1265,1309,1429,1545
"Normal26, 249th Right d2",42,158,269,319,423,543,1032,1158,1268,1328,1413,1549
"Normal26, 59th Left d2",35,161,284,325,426,578,1003,1123,1249,1309,1413,1552
"Normal26, 59th Right d2",35,158,281,329,426,571,1003,1132,1255,1306,1404,1542
"Normal27, 105th Left d2",35,168,310,360,464,634,1051,1173,1315,1359,1473,1624
"Normal27, 105th Right d2",39,165,306,373,455,625,1028,1183,1303,1350,1451,1612
"Normal27, 107th Left d2",48,171,306,363,464,615,1035,1189,1284,1328,1438,1571
"Normal27, 107th Right d2",35,171,306,351,433,612,1035,1167,1300,1353,1445,1609
"Normal27, 119th Left d2",48,177,297,347,448,603,1047,1192,1287,1337,1441,1555
"Normal27, 119th Right d2",35,165,300,363,436,609,1047,1170,1303,1359,1460,1605
"Normal27, 121th Right d2",35,171,306,357,445,600,1028,1151,1296,1366,1451,1593
"Normal27, 131th Left d2",39,161,288,347,461,641,1032,1177,1309,1356,1470,1649
"Normal27, 131th Right d2",35,168,313,366,461,615,1022,1167,1300,1366,1454,1615
"Normal27, 133th Left d2",39,171,294,357,461,650,1028,1167,1290,1341,1441,1640
"Normal27, 133th Right d2",42,171,303,351,452,597,1025,1170,1293,1334,1438,1605
"Normal27, 135th Left d2",48,174,300,341,442,666,1044,1186,1300,1350,1463,1631
"Normal27, 135th Right d2",48,171,313,366,464,625,1044,1192,1315,1369,1463,1612
"Normal27, 137th Left d2",45,174,306,344,458,622,1032,1167,1303,1366,1473,1624
"Normal27, 137th Right d2",35,174,303,347,445,612,1032,1167,1309,1375,1454,1609
"Normal27, 139th Right d2",42,174,300,354,452,609,1032,1158,1303,1356,1448,1580
"Normal27, 13th Right d2",35,165,275,313,429,562,1010,1142,1268,1315,1410,1564
"Normal27, 141th Left d2",35,161,278,329,439,546,1069,1202,1322,1363,1470,1599
"Normal27, 141th Right d2",32,168,297,341,433,600,1057,1192,1306,1353,1448,1599
"Normal27, 145th Left d2",45,174,291,351,433,678,1035,1177,1300,1353,1460,1672
"Normal27, 145th Right d2",39,171,310,354,448,587,1032,1170,1315,1366,1451,1609
"Normal27, 147th Left d2",35,177,335,395,492,634,1051,1189,1309,1372,1470,1653
"Normal27, 147th Right d2",35,171,313,370,461,628,1041,1180,1315,1350,1463,1615
"Normal27, 151th Left d2",42,177,291,338,461,584,1032,1161,1303,1356,1473,1618
"Normal27, 151th Right d2",35,168,319,347,439,603,1028,1164,1303,1356,1448,1618
"Normal27, 155th Right d2",35,165,303,347,433,603,1057,1189,1309,1363,1454,1596
"Normal27, 15th Right d2",29,143,281,332,420,581,1022,1151,1281,1337,1426,1571
"Normal27, 161th Left d2",42,184,303,354,461,606,1035,1158,1281,1344,1460,1593
"Normal27, 161th Right d2",35,177,288,338,448,597,1019,1158,1296,1331,1451,1615
"Normal27, 163th Right d2",29,165,294,351,429,587,1016,1155,1284,1328,1429,1577
"Normal27, 169th Left d2",45,174,294,338,455,584,1028,1158,1277,1344,1454,1618
"Normal27, 169th Right d2",35,168,300,347,436,600,1025,1158,1281,1337,1435,1593
"Normal27, 171th Left d2",39,171,300,357,458,628,1060,1192,1318,1359,1479,1618
"Normal27, 171th Right d2",32,165,300,347,445,593,1051,1197,1307,1353,1451,1618
"Normal27, 177th Right d2",35,165,303,357,448,622,1035,1189,1306,1350,1457,1615
"Normal27, 17th Right d2",32,155,297,335,442,590,1038,1170,1287,1315,1426,1590
"Normal27, 181th Left d2",42,174,300,351,452,606,1028,1158,1287,1341,1451,1615
"Normal27, 181th Right d2",29,165,300,332,445,600,1025,1158,1293,1350,1448,1605
"Normal27, 183th Right d2",35,155,294,351,433,590,1028,1148,1290,1350,1426,1574
"Normal27, 189th Left d2",32,165,291,344,452,600,1032,1151,1268,1325,1451,1596
"Normal27, 189th Right d2",26,161,297,357,452,593,1019,1145,1268,1318,1407,1583
"Normal27, 191th Right d2",42,171,300,360,442,593,1047,1173,1303,1334,1435,1561
"Normal27, 195th Left d2",32,155,269,329,448,603,1038,1164,1281,1337,1432,1605
"Normal27, 195th Right d2",32,152,300,344,429,568,1032,1161,1284,1322,1419,1571
"Normal27, 19th Left d2",32,165,319,376,458,587,1022,1136,1268,1318,1432,1627
"Normal27, 19th Right d2",32,155,294,335,429,568,1013,1126,1268,1331,1423,1561
"Normal27, 1th Left d2",35,171,269,322,439,578,1035,1180,1293,1341,1448,1568
"Normal27, 1th Right d2",32,155,259,310,426,565,1025,1148,1281,1341,1432,1571
"Normal27, 201th Left d2",45,177,313,360,464,609,1044,1173,1293,1344,1454,1577
"Normal27, 201th Right d2",35,161,294,360,442,587,1035,1180,1296,1344,1445,1602
"Normal27, 205th Left d2",35,184,300,351,448,619,1041,1167,1290,1341,1457,1586
"Normal27, 205th Right d2",29,171,297,332,436,593,1032,1164,1303,1359,1454,1602
"Normal27, 217th Right d2",29,155,294,347,445,584,1010,1151,1287,1337,1432,1590
"Normal27, 219th Left d2",42,171,275,332,445,647,1047,1189,1300,1356,1451,1593
"Normal27, 219th Right d2",29,174,294,344,429,578,1047,1177,1296,1344,1441,1574
"Normal27, 223th Left d2",35,165,272,329,442,597,1028,1155,1274,1322,1435,1653
"Normal27, 223th Right d2",26,158,291,319,420,574,1022,1161,1290,1341,1429,1593
"Normal27, 231th Left d2",32,158,297,357,452,593,1019,1158,1274,1325,1419,1612
"Normal27, 231th Right d2",23,146,294,335,420,568,1016,1142,1277,1331,1419,1561
"Normal27, 237th Right d2",29,161,288,344,433,584,1022,1155,1287,1322,1419,1564
"Normal27, 23th Left d2",51,171,272,319,433,622,1041,1161,1281,1325,1429,1555
"Normal27, 23th Right d2",39,152,281,335,426,581,1022,1155,1271,1325,1416,1574
"Normal27, 249th Right d2",29,158,269,325,423,578,1019,1148,1274,1337,1423,1571
"Normal27, 257th Right d2",26,155,306,354,436,606,1010,1155,1277,1350,1432,1596
"Normal27, 25th Left d2",39,165,278,329,439,622,1025,1167,1281,1325,1451,1561
"Normal27, 25th Right d2",10,152,275,325,417,574,1010,1142,1281,1344,1429,1574
"Normal27, 263th Left d2",39,171,291,347,442,609,1028,1164,1290,1350,1460,1596
"Normal27, 263th Right d2",32,149,291,341,426,581,1022,1155,1287,1337,1426,1583
"Normal27, 265th Left d2",42,165,284,338,442,609,1054,1177,1300,1344,1445,1599
"Normal27, 265th Right d2",29,155,291,332,426,574,1025,1158,1281,1347,1426,1577
"Normal27, 273th Left d2",39,155,288,347,442,600,1025,1161,1277,1341,1445,1662
"Normal27, 273th Right d2",20,146,297,357,445,590,1010,1155,1284,1344,1432,1583
"Normal27, 279th Left d2",32,161,291,335,436,615,1028,1167,1303,1369,1457,1596
"Normal27, 279th Right d2",26,155,278,335,417,565,1013,1151,1296,1341,1423,1583
"Normal27, 27th Left d2",42,165,300,357,458,672,1054,1199,1309,1378,1476,1599
"Normal27, 27th Right d2",26,155,291,360,436,597,1044,1173,1290,1341,1445,1596
"Normal27, 281th Right d2",32,146,275,316,426,590,1025,1148,1271,1331,1413,1558
"Normal27, 289th Left d2",39,155,284,344,455,603,1038,1158,1265,1318,1445,1653
"Normal27, 289th Right d2",29,139,272,319,436,597,1010,1161,1293,1328,1435,1586
"Normal27, 291th Left d2",42,168,284,347,461,634,1038,1170,1281,1315,1454,1618
"Normal27, 291th Right d2",29,152,275,316,442,609,1032,1164,1293,1337,1445,1590
"Normal27, 293th Left d2",29,158,275,335,442,584,1010,1155,1287,1353,1451,1602
"Normal27, 293th Right d2",23,155,272,332,429,590,1013,1145,1293,1341,1429,1586
"Normal27, 295th Left d2",32,158,269,329,436,647,1010,1132,1265,1322,1419,1580
"Normal27, 295th Right d2",26,155,288,341,420,574,1003,1145,1262,1331,1394,1552
"Normal27, 301th Left d2",39,158,284,360,442,581,1038,1155,1274,1334,1448,1627
"Normal27, 301th Right d2",26,149,300,351,436,581,1025,1161,1265,1328,1423,1564
"Normal27, 309th Left d2",39,161,297,347,458,628,1044,1170,1303,1369,1470,1618
"Normal27, 309th Right d2",20,155,297,354,452,593,1032,1170,1296,1356,1457,1605
"Normal27, 315th Right d2",16,158,297,351,442,600,1006,1151,1290,1350,1448,1602
"Normal27, 317th Right d2",29,149,294,357,442,597,1032,1158,1284,1331,1435,1577
"Normal27, 323th Left d2",32,161,281,341,464,603,1028,1164,1290,1356,1467,1634
"Normal27, 325th Right d2",35,165,297,360,439,590,1022,1142,1274,1344,1435,1577
"Normal27, 333th Right d2",29,155,294,351,439,587,1003,1139,1271,1328,1416,1571
"Normal27, 33th Right d2",23,158,294,341,445,603,1022,1151,1296,1350,1460,1615
"Normal27, 343th Left d2",42,158,288,354,452,603,1038,1158,1287,1347,1457,1580
"Normal27, 343th Right d2",20,152,291,344,442,590,1025,1151,1287,1341,1441,1593
"Normal27, 359th Right d2",23,161,300,360,448,609,1022,1164,1315,1363,1445,1602
"Normal27, 35th Right d2",23,152,294,357,448,597,1013,1155,1284,1341,1432,1593
"Normal27, 371th Right d2",20,161,306,363,461,600,1028,1161,1284,1331,1445,1599
"Normal27, 377th Left d2",35,171,288,344,452,593,1022,1161,1287,1350,1463,1627
"Normal27, 377th Right d2",20,165,291,338,445,587,1019,1148,1290,1350,1451,1602
"Normal27, 379th Right d2",23,155,291,357,452,593,1025,1145,1281,1337,1435,1580
"Normal27, 387th Right d2",23,152,303,347,448,600,1022,1158,1290,1331,1451,1602
"Normal27, 3th Left d2",29,165,303,363,452,590,1025,1164,1290,1334,1441,1580
"Normal27, 3th Right d2",13,149,281,329,417,565,1013,1155,1262,1312,1416,1564
"Normal27, 407th Left d2",39,155,281,338,452,584,1028,1158,1274,1341,1454,1599
"Normal27, 407th Right d2",23,155,278,338,433,593,1019,1142,1274,1341,1445,1583
"Normal27, 417th Right d2",26,155,284,344,448,590,1010,1142,1277,1331,1435,1580
"Normal27, 41th Left d2",39,171,278,338,455,568,1028,1167,1271,1353,1470,1621
"Normal27, 41th Right d2",23,158,284,347,436,584,1016,1158,1296,1359,1448,1605
"Normal27, 427th Left d2",35,158,291,351,458,612,1032,1167,1287,1334,1454,1605
"Normal27, 427th Right d2",26,149,291,338,442,593,1025,1164,1287,1337,1441,1590
"Normal27, 435th Right d2",20,152,291,329,439,584,1025,1148,1281,1328,1435,1574
"Normal27, 43th Left d2",32,171,297,366,467,612,1035,1158,1287,1347,1457,1612
"Normal27, 43th Right d2",20,161,297,347,455,590,1022,1158,1281,1337,1435,1590
"Normal27, 441th Left d2",35,168,297,341,461,597,1016,1151,1281,1331,1445,1577
"Normal27, 441th Right d2",20,149,278,325,436,587,1013,1139,1262,1318,1423,1580
"Normal27, 451th Right d2",20,158,288,344,445,593,1022,1161,1274,1325,1429,1571
"Normal27, 459th Left d2",35,165,288,344,452,600,1041,1158,1281,1334,1445,1580
"Normal27, 459th Right d2",32,146,281,338,436,590,1016,1155,1281,1328,1432,1571
"Normal27, 461th Left d2",35,161,284,338,439,590,1041,1170,1296,1344,1457,1602
"Normal27, 461th Right d2",23,149,259,335,433,587,1032,1177,1277,1331,1448,1586
"Normal27, 467th Left d2",26,161,297,341,458,619,1022,1148,1274,1359,1460,1586
"Normal27, 467th Right d2",26,158,297,351,452,606,1010,1145,1281,1347,1445,1577
"Normal27, 469th Right d2",29,146,294,347,436,584,1025,1158,1277,1341,1426,1574
"Normal27, 471th Right d2",32,155,269,332,426,584,1032,1151,1262,1318,1419,1574
"Normal27, 477th Left d2",35,168,288,329,445,571,1025,1151,1271,1328,1448,1577
"Normal27, 477th Right d2",29,161,313,351,436,609,1013,1173,1293,1356,1445,1609
"Normal27, 479th Left d2",35,165,281,341,448,631,1038,1158,1293,1350,1448,1621
"Normal27, 479th Right d2",32,161,306,360,452,593,1035,1155,1306,1356,1435,1580
"Normal27, 49th Left d2",32,171,306,370,477,615,1028,1170,1290,1353,1451,1568
"Normal27, 49th Right d2",32,161,291,338,439,600,1010,1155,1293,1337,1435,1580
"Normal27, 515th Left d2",32,165,291,351,448,574,1025,1145,1277,1331,1438,1571
"Normal27, 515th Right d2",23,143,272,322,426,571,1019,1148,1277,1328,1432,1577
"Normal27, 517th Left d2",39,152,272,332,429,568,1035,1164,1265,1325,1426,1574
"Normal27, 517th Right d2",26,149,281,329,417,559,1025,1148,1265,1322,1407,1558
"Normal27, 51th Left d2",39,180,303,357,480,619,1051,1177,1277,1325,1448,1646
"Normal27, 51th Right d2",20,155,291,335,439,600,1038,1164,1300,1347,1441,1590
"Normal27, 525th Left d2",32,155,284,347,442,593,1019,1155,1259,1328,1423,1596
"Normal27, 525th Right d2",26,146,272,335,426,574,1010,1132,1255,1331,1426,1574
"Normal27, 527th Right d2",32,146,284,344,411,549,1010,1142,1271,1318,1423,1561
"Normal27, 535th Left d2",35,158,278,332,429,574,1035,1148,1268,1318,1435,1574
"Normal27, 535th Right d2",32,143,266,325,417,565,1025,1136,1259,1309,1404,1552
"Normal27, 537th Left d2",42,155,275,316,426,581,1041,1167,1284,1328,1448,1580
"Normal27, 537th Right d2",20,152,288,322,414,559,1035,1148,1268,1337,1413,1555
"Normal27, 539th Left d2",42,168,297,354,448,600,1054,1186,1296,1347,1454,1609
"Normal27, 539th Right d2",32,158,278,332,436,581,1038,1177,1293,1350,1451,1583
"Normal27, 53th Right d2",32,180,278,325,436,603,1010,1155,1265,1328,1429,1574
"Normal27, 541th Left d2",32,165,288,338,429,578,1022,1151,1277,1341,1435,1593
"Normal27, 541th Right d2",23,146,284,344,414,565,1010,1161,1287,1322,1413,1558
"Normal27, 545th Left d2",35,168,291,338,448,581,1063,1192,1312,1353,1460,1599
"Normal27, 545th Right d2",20,161,291,341,429,568,1051,1192,1290,1363,1445,1586
"Normal27, 55th Left d2",39,168,281,338,433,615,1032,1158,1287,1347,1451,1649
"Normal27, 55th Right d2",26,165,278,341,442,574,1028,1155,1290,1328,1426,1577
"Normal27, 57th Left d2",35,180,284,347,458,628,1057,1186,1300,1359,1438,1621
"Normal27, 57th Right d2",26,161,288,341,436,574,1032,1167,1296,1337,1429,1580
"Normal27, 59th Right d2",26,168,281,329,445,597,1041,1180,1277,1334,1438,1596
"Normal27, 61th Left d2",39,180,303,382,474,634,1047,1183,1296,1359,1470,1653
"Normal27, 61th Right d2",26,161,294,357,448,603,1025,1164,1296,1353,1451,1605
"Normal27, 63th Right d2",29,168,303,370,458,603,1038,1180,1306,1359,1445,1599
"Normal27, 65th Left d2",39,180,294,344,467,612,1041,1180,1300,1353,1448,1593
"Normal27, 65th Right d2",29,171,297,341,448,597,1032,1170,1293,1331,1441,1586
"Normal27, 67th Right d2",26,168,300,363,455,603,1019,1161,1290,1347,1445,1612
"Normal27, 71th Right d2",35,168,313,363,467,638,1041,1177,1315,1359,1470,1615
"Normal27, 73th Right d2",23,174,306,370,467,641,1038,1196,1328,1400,1495,1665
"Normal27, 75th Right d2",26,174,335,398,480,669,1025,1170,1318,1378,1476,1634
"Normal27, 7th Left d2",35,171,288,325,420,628,1025,1161,1290,1337,1438,1586
"Normal27, 7th Right d2",26,149,281,332,417,565,1013,1139,1284,1325,1426,1580
"Normal27, 87th Left d2",29,177,291,341,461,622,1028,1158,1281,1328,1441,1564
"Normal27, 87th Right d2",32,174,322,379,464,634,1013,1158,1303,1366,1451,1624
"Normal27, 89th Left d2",35,161,288,332,448,625,1032,1170,1284,1334,1438,1568
"Normal27, 89th Right d2",35,161,319,370,436,615,1041,1173,1306,1356,1454,1590
"Normal27, 95th Left d2",32,168,266,329,423,641,1025,1161,1274,1328,1445,1653
"Normal27, 95th Right d2",23,165,300,360,445,593,1013,1148,1293,1353,1451,1593
"Normal27, 97th Right d2",39,171,310,366,452,609,1038,1170,1300,1353,1445,1590
"Normal27, 9th Left d2",39,171,291,351,448,603,1025,1142,1262,1328,1435,1605
"Normal28, 165th Right d2",29,143,266,313,392,527,1047,1158,1277,1341,1432,1561
"Normal28, 175th Right d2",20,130,234,278,360,489,1010,1126,1240,1281,1366,1489
"Normal28, 177th Right d2",29,146,253,306,379,505,1051,1170,1255,1300,1391,1520
"Normal28, 275th Left d2",26,136,247,303,363,521,991,1098,1202,1259,1334,1495
"Normal28, 299th Left d2",29,143,259,300,388,521,1051,1158,1274,1341,1429,1545
"Normal28, 299th Right d2",35,155,272,306,395,521,1051,1170,1290,1334,1423,1542
"Normal28, 303th Right d2",29,161,262,313,395,524,1006,1120,1230,1287,1372,1492
"Normal29, 101th Left d2",32,165,291,341,445,612,1035,1173,1287,1341,1438,1586
"Normal29, 101th Right d2",26,158,297,354,429,584,1032,1161,1290,1344,1426,1580
"Normal29, 103th Left d2",35,168,281,325,433,578,1022,1151,1268,1331,1432,1568
"Normal29, 103th Right d2",32,165,284,341,420,571,1013,1145,1274,1325,1407,1561
"Normal29, 105th Left d2",35,165,281,338,436,590,1051,1186,1300,1337,1451,1590
"Normal29, 105th Right d2",29,165,291,347,423,571,1047,1170,1290,1334,1441,1583
"Normal29, 107th Left d2",39,171,291,335,439,587,1038,1164,1287,1337,1441,1586
"Normal29, 107th Right d2",29,165,284,332,429,578,1025,1155,1287,1337,1429,1583
"Normal29, 113th Left d2",35,177,294,357,458,628,1032,1164,1293,1344,1457,1609
"Normal29, 113th Right d2",23,168,288,335,448,600,1022,1158,1290,1334,1438,1599
"Normal29, 119th Left d2",39,174,306,360,467,625,1022,1170,1287,1344,1457,1621
